"Waste your brain; wax your board; pray for waves.","Earth Girls Are Easy"
"A Comedian died last night, and nobody cares. Nobody cares but me.","Watchmen"
"You will never know the exquisite pain of the guy, who goes home alone.","Vanilla Sky"
"I forgot how good it felt to be held by you.","Arrival"
"The Island is real. It's us.","The Island"
"Trying doesn't matter if you always fail.","The Green Hornet"
"I have come here to chew bubblegum and kick ass... and I'm all out of bubblegum.","They Live"
"Fasten your seat belts. This is going to be a bumpy ride.","Zombieland"
"As the sound of the playgrounds faded, the despair set in. Very odd, what happens in a world without children's voices.","Children of Men"
"I can't wait to kick some Romulan ass!","Star Trek"
"You pathetic freak.","Hulk"
"Shall I compare thee to a summers daaaaaaaa...","Mystery Science Theater 3000: The Movie"
"Unique. Unusual. Unparalleled. Because I have no history. No past. Just the present.","Krrish 3"
"Uh uh! No way! This is your dishwashing liquid! You soak in it!","Mystery Science Theater 3000: The Movie"
"I lose, you lose, I win, everything keeps spinning.","Men in Black II"
"Stick vith me, Tony, and you vill dance again.","Mystery Men"
"What if we make a major u-turn and wind up in Godzilla-Land?","Teenage Mutant Ninja Turtles III"
"This thing has carved out a territory and you're in it!","Outlander"
"Dear Buddha, please bring me a pony and a plastic rocket...","Serenity"
"Hello, Bruce. Sorry I couldn't be there for this, but I have a rather large check to pick up. Payment for dealing with you. Oh, you were concerned about where I put your parents. Don't be. They're very close. Rest in peace.","Justice League: Doom"
"You are bordering on non-clinical paranoia.","I, Robot"
"Welcome to Baskin-Robbins, would you like to try our Mango Fruit Blast?","Ant-Man"
"Smells like a geek ran through here.","Teenage Mutant Ninja Turtles III"
"Do it.","Star Wars: Episode III - Revenge of the Sith"
"She's not getting any fresher.","Beyond Re-Animator"
"It's the Fourth of July, let's show 'em some fireworks.","Independence Day: Resurgence"
"You think you're here eh? You're a bunch of wires!","Chappie"
"We used to look up at the sky and wonder at our place in the stars. Now we just look down, and worry about our place in the dirt.","Interstellar"
"They still hate and fear us. It's just harder to see because they're more polite about it.","X-Men: Apocalypse"
"I'm definitely the man you should be talking to.","Lockout"
"Listen to me! War... over! Finished!","Justice League: The New Frontier"
"He was a 60 year old scientist who did nothing but good and they put a bag over his head.","Chain Reaction"
"We live in a real world, Ani. Come back to it.","Star Wars: Episode II - Attack of the Clones"
"Captain, Danny and I came up together. Fifteen years on the fucking street! Whoever killed him's gonna pay. I'm gonna finish it.","Predator 2"
"Sephiroth's strength is unreal. He is far stronger in reality then any story you might have heard about him.","Final Fantasy VII"
"Mal. Guy killed me, Mal. He killed me with a sword. How weird is that?","Serenity"
"Don't say a word, honey. You're fine. You're fine now.","The Astronaut's Wife"
"Around the survivors a perimeter create.","Star Wars: Episode II - Attack of the Clones"
"Oh yeah, he bought us 2 minutes. Throw him a Purple Heart","Circle"
"So much for a ""little training cruise"".","Star Trek II: The Wrath of Khan"
"Please, Mister. You mustn't get in that car. My sister, Tia, you see, sometimes she has these feelings.","Escape to Witch Mountain"
"See a need, fill a need.","Robots"
"What is this mess? An empty desk is an efficient desk.","Brazil"
"They're her children. More exactly, they're the children of her rage.","The Brood"
"If you want to go down swinging, these guys hit harder than anyone.","Teenage Mutant Ninja Turtles: Out of the Shadows"
"Never fear, Smith is here.","Lost in Space"
"Warning. Do not molest me.","Robot & Frank"
"The natives are down. Very messy. Should have been hiders.","Planet Hulk"
"Your new society sounds charming.","The Last Man on Earth"
"This room is... green. I wanna go back to the blue room.","Cube"
"Killian, here's your Subzero, now plain zero.","The Running Man"
"You picked the wrong house, bub.","X2: X-Men United"
"If you think that there is a solution, you'll die here.","Solaris"
"It's just a spongecake.","Phantoms"
"Food, glorious food!","Cowboy Bebop: The Movie"
"Now men, stay sober! Any drinkin' to be done, I'll do it myself.","Island of Lost Souls"
"She's a criminal. And criminals are HOT!","Transformers"
"That's Strickland. Jesus, didn't that guy ever have hair?","Back to the Future"
"Kill them all, let God sort them out.","Doom"
"Pick on someone your own size!","Ant-Man"
"You wouldn't believe what we want from you. In your worst nightmare, you wouldn't believe. Let's play a game, it's called scary noises.","Night of the Comet"
"You'll be fine. You have a conscience. That's all you need.","One Point O"
"According to my Uncle Seth, an accident like this is exceptionally rare.","Super 8"
"Is she dead or alive?","Deja Vu"
"Are you an effective team?","Oblivion"
"Maybe what we need here is a fresh perspective.","RoboCop"
"Life's too short for secrets.","Spy Kids 4: All the Time in the World"
"Kiss my front-butt!","Futurama: Bender's Big Score"
"It's not enough I'm married to a scientist but my son's becoming one too.","Invaders from Mars"
"The library, all mahogany...","The Hunger Games: Catching Fire"
"No more talking. No more guessing. Don't even think about nothing that's not right in front of you. That's the real challenge. You've gotta save yourselves from yourselves.","Cube"
"It's always the quiet places where the mad shit happens.","Grabbers"
"You weren't invited...","Vanilla Sky"
"A strange twilight world opened up before me, and I felt as the first man to set foot on another planet, an intruder in this mystic garden of the deep.","20,000 Leagues Under the Sea"
"This is your fault. I'm going to kill you. And all the cake is gone. You don't even care, do you?","Portal"
"Klingon bastard! You killed my son!","Star Trek III: The Search for Spock"
"Time to die.","Mortal Kombat"
"Childs, we're goin' out to give Blair the test. If he tries to make it back here and we're not with him... burn him.","The Thing"
"I can't do it! I can't destroy Frankenstein's creation. I've got to see it at its full power.","Frankenstein Meets the Wolf Man"
"A creature that gestates inside a human host, and has concentrated acid for blood. These are your words.","Aliens"
"Suck in the guts, guys, we're the Ghostbusters.","Ghostbusters II"
"This is America. Eighty-five percent of what I fix is bullet holes.","Hotel Artemis"
"Finding him was the will of the force, I have no doubt of that.","Star Wars: Episode I - The Phantom Menace"
"Whatever game you think you're playing, those out there are not playing it with you.","The Hunger Games: Catching Fire"
"Trust nothing.","A Wrinkle in Time"
"Strange things are afoot at the Circle-K.","Bill & Ted's Excellent Adventure"
"It is impossible. But I, Lucas, will do it.","Creature from the Black Lagoon"
"Life is a game. So fight for survival and see if you're worth it.","Battle Royale"
"Don't be afraid.","Signs"
"Supper time was the best! Nothing could beat Mom's homemade, vitamin-rich, soy-based, germ-free, fat-free fiber cookies.","Bubble Boy"
"Bleed, bastard.","Predator"
"There's no certainty - only opportunity.","V for Vendetta"
"Here we are. Fight us NOW.","Transformers: Dark of the Moon"
"Master, Stinky is really sick. He's turning every shade of green except the one he's supposed to be.","Star Wars: The Clone Wars"
"Don't let people take away your potential Chappie.","Chappie"
"Every choice that we make would create countless other possibilities.","Spider-Man: Into the Spider-Verse"
"You have done well, my apprentice.","Star Wars: The Force Unleashed"
"I am Ard... Supreme Leader of the Revolution and Next Ruler of the World.","Heavy Metal"
"Dammit! I can't sit here on my tail feathers, feeling sorry for myself. I've got to think about practical matters. Food. Shelter. A job!","Howard the Duck"
"I'm rather embarrassed, General Solo, but it appears that you are to be the main course at a banquet in my honor.","Star Wars: Episode VI - Return of the Jedi"
"Nothing is worse than having an itch you can never scratch!","Blade Runner"
"Y'all sittin' up here comfortable.","Black Panther"
"Downward is the only way forward.","Inception"
"And Sixpack, if you call me Becky one more time I'm going to pop your tops, all six of them.","Leviathan"
"I keep having these... memories. I see flashes. I think I have a life here. But I can't tell if it's real.","Captain Marvel"
"Yo, fossil head! I've got a bone to pick with you!","Mighty Morphin Power Rangers: The Movie"
"0 zero must equal 100%. Good Luck.","The Zero Theorem"
"You'll have a tough time losing in this car.","Death Race: Inferno"
"Anytime you think I'm being too rough, anytime you think I'm being too tough, anytime you miss-your-mommy, QUIT! You sign your 1240-A, you get your gear, and you take a stroll down washout lane. Do you get me?","Starship Troopers"
"I want to thank my Grandma for always being so good to me, and, and for helping save the world and everything.","Mars Attacks!"
"The world's changed since your time. The humans have a new hunter... Blade.","Blade: Trinity"
"There isn't time. No time to love... nothing to remember... nothing worth remembering.","On the Beach"
"Did she stick her tongue down your throat?","Short Circuit"
"I'm a member of the Green Lantern Corps, we eat monsters like these for breakfast!","The Death of Superman"
"Who's going to believe a talking head? Get a job in a sideshow.","Re-Animator"
"Takahashi! Do you know what this man is carrying in his head? He's carrying the cure to NAS.","Johnny Mnemonic"
"Care for a little necrophilia? Hmmm?","Brazil"
"He's a fucking toaster!","Screamers"
"Last one in gets hacked to death by Rod Stewart's great-great-grandfather.","Blackadder Back & Forth"
"I'm not a spiritual man. The belief in God has always struck me as a sign of dangerous infantilism. But you will forgive me if I tell you-that with each of these patches-my world has become more charged.","Antiviral"
"I knew a sailor once, got tangled in the rigging. We pulled him out, but it took him five minutes to cough. He said it was like going home.","The Prestige"
"Maybe I'm just being paranoid, but I gotta find out for sure.","Maze Runner: The Scorch Trials"
"Look at you! Just killed a... place mat!","The Hunger Games"
"Not all of us can fit in so easily. You don't shed on the furniture.","X-Men: The Last Stand"
"Come and get it! El Scorpio is ready!","Predator 2"
"Bring in Feyd and Rabban!","Dune"
"Hey you, here's Johnny!","Short Circuit 2"
"Mayhap!","The Stand"
"Another man would have given his wife a diamond bracelet if he wanted to give her a gift - for her pleasure not his.","Atlas Shrugged: Part I"
"Feelings can creep up on you unawares.","2046"
"My God! How big do you think this thing will get?","Resident Evil 5"
"Blood has no nationality","Gattaca"
"Soon the Jedi will not only be at war with you, Count, but the Hutt clan as well.","Star Wars: The Clone Wars"
"""Teen horniness is not a crime""? I never said it was...","Southland Tales"
"They say that friends help you move, but good friends help you move bodies, don't they?","The Final Cut"
"The girl I've heard so much about. The droid - where is it?","Star Wars: Episode VII - The Force Awakens"
"A fish out of water dies, huh.","Akira"
"The missiles are flying. Hallelujah, Hallelujah!","The Dead Zone"
"Come on, fellas. Take me to my leader.","Muppets from Space"
"Everybody just stay calm. The situation is under control.","The Abyss"
"I must have hit my head really hard. I'm seeing giant turtles!","TMNT"
"The Dark Tower is up at the centre of the Universe. The Tower protects our world from chaos and death. If it falls, Hell will be unleashed.","The Dark Tower"
"They've taken the children! We have to save the children!","Knowing"
"The early worm catches the fish, Russell. Remember that.","Honey, I Shrunk the Kids"
"Lightning never strikes in the same place twice.","War of the Worlds"
"We have a jogging track?","WALL·E"
"Now don't you forget this! Why I should stick my neck out for you is far beyond my capacity!","Star Wars: Episode IV - A New Hope"
"Once a girl's seen Superman in action, Niagara Falls kind of leaves you cold. You know what I mean?","Superman II"
"Get me the spaceman!","Planet of the Apes"
"Ah, it's always nice to return to my sweet little ha-ha-hacienda.","Batman: Arkham Asylum"
"This is my nephew Lenny. He worships me.","Superman IV: The Quest for Peace"
"What happens now determines what happens to the rest of the world.","Black Panther"
"All right, Flintstone. You've lost Wilma. Now, it's time to lose everything else.","The Flintstones in Viva Rock Vegas"
"Oh we're not crazy, we've just embraced the power of the dark side.","Star Wars: The Force Unleashed"
"Szalinski! Give it a rest! IT'S SATURDAY!","Honey, I Shrunk the Kids"
"Some cold-hearted shit transpired here.","Fallout 4"
"I don't want to panic the passengers.","Horror Express"
"Whit! Come back! I was thinking of making you my new best friend!","Infini"
"Oh, my stars and garters.","X-Men: The Last Stand"
"Shinji, this is your home now.","Neon Genesis Evangelion: Death & Rebirth"
"Don't go out there! There's something in the mist!","The Mist"
"Shut up and bleed!","The Spirit"
"I've been watching you.","Donnie Darko"
"Why did you go into the bar, if not to seek justice?","The Wolverine"
"You haven't seen the last of Barbados Slim! Now goodbye forever!","Futurama: Bender's Big Score"
"Dr. Cole, not only am I a teacher, but I am also a parent of a Middlesex child. Therefore, I am the only person here who transcends the parent-teacher bridge.","Donnie Darko"
"Such a pretty world. I can't wait until it's all mine.","Supergirl"
"Did you guys ever WATCH the show?","Galaxy Quest"
"You know, It's really embarrassing but for some reason... I've completely forgotten your face","Solaris"
"We're all gonna die.","Atlantis: The Lost Empire"
"Everyone who dies, unless they get a bullet in the head, is gonna come back and try to kill someone else.","Diary of the Dead"
"They are lucky the Boov have come! Boov are best at deciding what is useful and what is not.","Home"
"Prometheus has landed.","Prometheus"
"Stupid reptiles!","Teenage Mutant Ninja Turtles: Out of the Shadows"
"Take me there. Take me to your yeast factory.","Gentlemen Broncos"
"You imbecile! What kind of crap-lousy game are you playing?","Battlefield Earth"
"I had to kill Bob Morton because he made a mistake. Now it's time to erase that mistake.","RoboCop"
"'Watt's' up?","The Adventures of Sharkboy and Lavagirl 3-D"
"I saved your life, you know! I couldn't just leave you there.","10 Cloverfield Lane"
"If this is all a dream, why can't there be more girls?","Lost in Space"
"Am I going to be stuck with this child the rest of my life?","I Origins"
"Haven't you got homework to do or something","Thunderbirds"
"Proton guns are all well and good, but sometimes you need the Swiss Army.","Ghostbusters"
"We can't explain it, and anybody who gets too lost and try. Anybody who spends too much time trying to explain it is likely to get lost forever down the rabbit hole of mysteriousness.","What the #$*! Do We Know"
"It's dog eat dog - the law of the jungle!","When Worlds Collide"
"This whole night we've been worrying... there's some dark version of us out there somewhere. What if we're the dark version?","Coherence"
"Had you ever considered that all this is your fault? Your presence creates these animals...","Batman: Arkham City"
"We're not beasts, we're human.","Gojira: Fainaru uôzu"
"Up above us was the old New York prison. It's the first place in New York that they electrocuted people. I'm telling you, it used to take so long that they just be like, 'Shoot em! We using too much electricity.'","Ghostbusters"
"No. I can't shoot people. Chappie no crimes!","Chappie"
"Blame not my cheeks!","Repo! The Genetic Opera"
"So much for the laws of physics.","The Hitchhiker's Guide to the Galaxy"
"I came here to beg Lord Caldlow to destroy that machine. I am not going to beg you for anything.","The Prestige"
"For hearth and home.","Kingsglaive: Final Fantasy XV"
"SNAAAAAAAAKE!","Metal Gear Solid"
"You wanted to use a death row inmate instead of a Seal Team Leader!","Criminal"
"I guess we can't punish Victor for bringing Sparky back from the dead.","Frankenweenie"
"You want some dog?","Just Visiting"
"I don't understand, what happened to LUH, she was here.","THX 1138"
"Who's up for an adventure?","Journey 2: The Mysterious Island"
"I am not the only Winter Soldier.","Captain America: Civil War"
"I've decided that the formula is the most dubious discovery since itching powder. And just about as useful.","Monkey Business"
"I am GALVATRON!","Transformers: Age of Extinction"
"All that's left is to record what's happening for whoever remains when it's over.","Diary of the Dead"
"You're nothing but a pair of undersized land pirates!","Escape to Witch Mountain"
"I can't remember any of my life before this flight began.","Pandorum"
"The mouse? He picked the mouse?","Space Jam"
"Hey, you can't park here!","Spaceballs"
"I didn't say I left the Jedi Order. IT left ME.","Star Wars: Knights of the Old Republic"
"David, the President can't be a loose cannon.","The Adjustment Bureau"
"No shit, Karl! If you wanted me dead you would have blown up the building.","Babylon A.D."
"You kids wouldn't last one day out in the Scorch.","Maze Runner: The Scorch Trials"
"By the year 2001, there won't be a person on this planet who isn't hooked into it, and hooked into me.","The Lawnmower Man"
"Well, I don't believe in coincidences.","Metal Gear Solid"
"Death is the road to awe.","The Fountain"
"When people have the freedom to choose, they choose wrong - every single time.","The Giver"
"There's a fly in my suit!","Evolution"
"Ooh, a threat. Look, I'm really shaking!","Flight of the Navigator"
"I mean... David, do you believe in God?","Vanilla Sky"
"I'm sorry, but I have a very busy day.","The Box"
"Many fragments. Some large, some small.","Short Circuit"
"Pray you never learn just how good it can be to see another face...","Interstellar"
"Fire everything you've got!","Pacific Rim: Uprising"
"My scanners are showing a veritable cornucopia of nothing!","Titan A.E."
"Amata has more chins than a Chinese phonebook.","Fallout 3"
"We will not be hostages to be bartered, Dooku.","Star Wars: Episode II - Attack of the Clones"
"His unique ability to regenerate lost and damaged tissue, it's just it cries out for more research.","Jason X"
"I'm a clarinet player in 1973, I go into the hospital for a lousy operation, I wake up 200 years later and I'm Flash Gordon!","Sleeper"
"Oh, I'm free at last.","Repo! The Genetic Opera"
"And so our compulsory education was coming to an end.","Battle Royale"
"The Great Chain is guided by our hand.","BioShock"
"Every shadow no matter how deep is threatened by morning light.","The Fountain"
"They'll keep fighting... and they'll WIN.","Starship Troopers"
"I just want to leave a little goodbye gift.","Criminal"
"Come on, you scuzzy data, be in there. Come on.","TRON"
"So, Jack The Ripper. Will it be Solidus, the Patriots' creation, or Raiden, Solidus' creation? Our beloved monsters. Enjoy yourselves.","Metal Gear Solid 2: Sons of Liberty"
"She didn't go some place... your wife. I felt her go. Not away, just out... everywhere.","Powder"
"Jaws, Mr. Bond must be cold after his swim. Place him where he can be assured of warmth.","Moonraker"
"He doesn't have a name so Death can't find him!","Waterworld"
"At least they have some kinda' life back there.","Timeline"
"More power, Rabbit!","Avengers: Infinity War"
"I'm so excited.","Atlantis: The Lost Empire"
"You blew my socks off!","Brainstorm"
"You murdering bastard!","Star Wars: Episode VIII - The Last Jedi"
"Well, Gordon, I see your HEV Suit still fits you like a glove. At least, the glove parts do.","Half-Life 2"
"You want to control human thoughts? Human memories?","Metal Gear Solid 2: Sons of Liberty"
"He's a fucking toaster!","Screamers"
"Work with what you got, not what you hope for.","Hotel Artemis"
"There's no need to worry, Underdog is furry!","Underdog"
"Now that is a big door.","Tron"
"May I pass along my congratulations for your great interdimensional breakthrough. I am sure, in the miserable annals of the Earth, you will be duly enshrined.","The Adventures of Buckaroo Banzai Across the 8th Dimension"
"If we don't end war, war will end us.","Things to Come"
"I was 27 years old the first time I died.","The Jacket"
"I'm sorry I bit you... and pulled your hair... and punched you in the face...","Lilo & Stitch"
"Snake Eyes. Last place I thought I'd see you. Warden James. It's a pleasure. I'm a very big fan. I love the black. It's very Johnny Cash.","G.I. Joe: Retaliation"
"You think we can't do that? We can. It's in our guidelines.","Grand Theft Auto V"
"You can fly? YOU CAN FLY!","The Iron Giant"
"A fourth wall break inside a fourth wall break? That's like, sixteen walls.","Deadpool"
"Well, Jim, this should be a wonderful opportunity for the two of us to get to know one and other. You know what they say. ""Familiarity breeds..."" um... well, ""contempt"". But in our case...","Treasure Planet"
"Knock yourself out.","I Am Number Four"
"I need a bigger helmet.","Aquaman"
"Five today, or rather six.","Metal Gear Solid 2: Sons of Liberty"
"Remember what we told you. You keep your eyes open. They're everywhere.","Blade"
"He was so wasted he wouldn't even know the end the bullets came out of.","Class of 1999"
"Viggy, Viggy, Viggy, you have been a bad monkey!","Ghostbusters II"
"Come on, people! A guy in a wierd suit with two polar bears can't be too hard to spot!","Batman & Mr. Freeze: SubZero"
"So you're trying to tell me that a giant spider ate Gladys?","Eight Legged Freaks"
"What are you doing? We're talking about miracles here! The whole Universe is trying to communicate with you, and you're worried about something as earth-bound as kidnapping? *God,* I love you, but you drive me crazy!","The Last Mimzy"
"You really should learn to knock.","Equilibrium"
"How many feminists does it take to screw in a light bulb? Two. One to screw it in and one to ride my rodney!","Freaked"
"Hey... Have a nice day!","Chopping Mall"
"Elections are won with television. You don't need the press, you don't need endorsements, you don't even need the truth. You need money.","Timecop"
"Kathryn! Get in the seat!","SpaceCamp"
"Every duck has his limit, and you scum have pushed me over the line!","Howard the Duck"
"It's time to fish or cut bait.","The Langoliers"
"It's disintegrating. It's all just falling apart.","The Andromeda Strain"
"YOU ARE FAILING! We are close to and offensive network that will shake the planet. And yet we are continually delayed, because you cannot outwit a simpleton with a shield!","Captain America: The First Avenger"
"He can see things before they happen. That's why he appears to have such quick reflexes. It's a Jedi trait.","Star Wars: Episode I - The Phantom Menace"
"Like the man says, there's no problems, only solutions.","TRON"
"Have you ever TRIED to find the bathroom in a pyramid?","Stargate: Continuum"
"Without death, life is meaningless.","Renaissance"
"He lives his act.","The Prestige"
"...maybe you should let people see you, yeah? I mean, the last time we were together, you were, you were, you were in a coma, and you were very fucking rude to me. You didn't say a word.","Vanilla Sky"
"Not everything has to be about something.","The Rover"
"When a door closes, a window opens... Or, something like that.","Life Is Strange"
"We're here. We're alive. That means something... It's gotta.","10 Cloverfield Lane"
"Can you have power over yourself if you give up any amount of authority to something else?","The Endless"
"An angel does not make love, an angel *is* love.","Barbarella"
"Get out.","Terminator 3: Rise of the Machines"
"Wouldn't it be great if wars could be fought just by the assholes who started them?","The Postman"
"You can imagine the concern this caused.","Solaris"
"Scott Lang: Hank, didn't you say this was some old warehouse? Its not! You son of a bitch!","Ant-Man"
"Excuse me!","Terminator 3: Rise of the Machines"
"Are you sure you're making the right decision? I think we should stop.","2010: The Year We Make Contact"
"I guess it just depends on what you think is real. The world being possible timelines of reality. Until we chose.","What the #$*! Do We Know"
"Master Skywalker? I'm with the Resistance. Your sister Leia sent me. We need your help.","Star Wars: Episode VIII - The Last Jedi"
"I have a telegram for a Dr. Loveless. It's from his mother, Irene. She's telling him to come on home, stop all this foolishness.","Wild Wild West"
"You wanna tuck him in, or should I?","Insurgent"
"Oh thou, whose captain I account myself, look on my forces with a gracious eye, put in their hands thy bruising arms of wrath that we may praise thee in thy victory. Sleeping and waking. Defend me still.","Richard III"
"You idiots! You don't get it - I've won! It's over! You're milksuckers! You don't matter! In fact, in just a few seconds you won't even BE matter!","Men in Black"
"May fortune favor the foolish.","Star Trek IV: The Voyage Home"
"Yo, Harry, you the man.","Armageddon"
"Couldn't somebody have dreamt up a goddamn beach?","Inception"
"Is that all?","Resident Evil 4"
"007 is the biggest thing to come out of England since the Mayflower. I wouldn't be surprised if they made 20 more of those movies.","Metal Gear Solid 3: Snake Eater"
"We finally have visitors drop in and look at me, I'm just a mess.","Street Fighter II: The Animated Movie"
"Stop shooting! She heals.","Logan"
"Don't you know who I am? I'm the Juggernaut, bitch!","X-Men: The Last Stand"
"I'm a brilliant villain. Happy Birthday.","24"
"Can ye spare some cutter, me brothers?","A Clockwork Orange"
"Busy little creatures, huh?","Aliens"
"How many ""f's"" in ""catastrophic""?","Superman Returns"
"Interesting therapy!","Barbarella"
"You seem overly upset, Mark. To borrow a phrase from Navarro, you need to chill.","K-PAX"
"Your mission Barbarella: find Durand-Durand.","Barbarella"
"I have a feeling someone's deceiving us.","Solaris"
"You know, my accent in the game was so thick that I could hardly understand myself.","eXistenZ"
"I don't believe this commercial! It never stops!","Halloween III: Season of the Witch"
"Great shot, kid, that was one in a million!","Star Wars: Episode IV - A New Hope"
"Nothing gets back till everything on this planet is dead. We're going in hot.","Doom"
"My God, the organs, they're... perfectly formed.","Mimic"
"Hi.Ludlow Lamonsoff. We'd actually met before but you will not remember because it was in the back of Brenner's van and I was watching through the window. *sniff* You smell so nice like the book of Genesis.","Pixels"
"Cloud, you're sure this is about fighting?","Fainaru fantajî sebun adobento chirudoren"
"We have an asset out of containment. Put ACU on alert. This not a drill.","Jurassic World"
"Make love? But no one's done that for hundreds of centuries!","Barbarella"
"Yousa no tinken yousa greater den da Gungans? Mesa like dis. Maybe wesa... bein' friends.","Star Wars: Episode I - The Phantom Menace"
"(After flushing money down the toilet) These days money really goes down the drain.","Super Fuzz"
"Okay. Might be a pop quiz tomorrow, might not. Sleep in fear tonight.","Transformers"
"I hate superheroes, and I renounce them!","Incredibles 2"
"Get back! I've got soap, and I'm not afraid to use it.","Atlantis: The Lost Empire"
"The creature's power is INCREDIBLE!","Hulk Vs."
"If you ever get the chance, shower with them. I did. Mmm, it's a mindscrambler. Hurts so good.","Weird Science"
"He's a cockroach; first you think you kill him and he pops right back up again!","Darkman"
"Say... That's a nice bike...","Terminator 2: Judgment Day"
"It's dark. He wants to mate with her!","Species II"
"Nic, I offer to help, not because I think you need it, but because I know you don't.","The Signal"
"That son of a bitch *will* fly!","The Rocketeer"
"Department of Commerce. She's a secretary. They have a man they call the Secretary, but he isn't at all. My mother's a *real* secretary.","The Day the Earth Stood Still"
"I could be a warrior - a cat ninja!","Avril et le monde truqué"
"Marty! What in the name of Sir Isaac H. Newton happened here?","Back to the Future Part II"
"Before the final rat has eaten the last gram of you, Rapture will have returned. I will lead a parade. ""Who was that,"" they'll say, as they point to the sad shape hanging on my wall, ""who was that?""","BioShock"
"Together, we can turn this fucking world to rust!","Tetsuo, the Iron Man"
"In beginning is dream... Halls of Disorder...","Until the End of the World"
"Little bit weird, but ummm... turns out everybody in the future, American.","Frequently Asked Questions About Time Travel"
"With his final act of cruelty, the Joker had tainted us all with compromise and deception. I guess he really did have the last laugh after all.","Batman Beyond: Return of the Joker"
"Due to mandatory scheduled maintenance, the next test is currently unavailable. It has been replaced with a live-fire course designed for military androids. The Enrichment Center apologizes and wishes you the best of luck.","Portal"
"It was a dragon! Feeds on minds. It was- nobody can stop it!","Alien³"
"I can't believe I'm taking orders from a hamster.","Guardians of the Galaxy"
"That was his choice, the only way to save his kid.","Self/less"
"Beautiful animal... canine... dog... mutt.","Short Circuit"
"There are things you can't fight, acts of God. You see a hurricane coming, you have to get out of the way. But when you're in a Jaeger, suddenly, you can fight the hurricane. You can win.","Pacific Rim"
"I wish I wasn't afraid *all* the time, but... I *am*.","V for Vendetta"
"Some cause must have created all this, but what caused that cause?","The Black Hole"
"Scully, you gotta see this. Scully...","The X Files"
"This town sucks for heroes.","Disturbing Behavior"
"Sunrises and sunsets. Some things are just beautiful no matter what. And a constant reminder that you only get so many, so you gotta fuckin' enjoy them.","Spring"
"For all of my career, I've been trying to catch people after they do something horrible. For once in my life, I'd like to catch somebody BEFORE they do something horrible, all right? Can you understand that?","Deja Vu"
"The Power has been destroyed. It is gone. The Zords, the weapons, all of it. The Power Rangers are no more. Ivan Ooze has won.","Mighty Morphin Power Rangers: The Movie"
"People die in this line of work, Junner. A handful of men? A small price to pay.","The Chronicles of Riddick: Dark Fury"
"Courage is just fear that has said its prayers.","The Space Between Us"
"That's Oedipus. Dinner with his family is REALLY awkward.","Mr. Peabody & Sherman"
"Time... Time rots everything. Even hope.","BioShock Infinite"
"Glad you could make it, the party's about to begin.","Metal Gear Solid 2: Sons of Liberty"
"Great. Thank you. So, now we're trapped in Fischer's mind battling his own private army, and if we get killed, we'll be lost in limbo till our brains turn to scrambled egg.","Inception"
"We're so driven by power and profit.","Lucy"
"The less you freak, the less you'll trip out.","The Jacket"
"Appy-polly-loggies. I had something of a pain in the gulliver so had to sleep. I was not awakened when I gave orders for wakening.","A Clockwork Orange"
"You just better be right about that thing not wanting you. Because if it wants out, that's how it's gonna go: through that alcove, through you.","Alien³"
"It's a trap!","Star Wars: Episode VI - Return of the Jedi"
"What's right for most people in most situations isn't right for everyone in every situation! Real morality lies in following one's own heart.","Bicentennial Man"
"You could call me a man of the cloth, without the cloth.","Contact"
"As you can see, we've had our eye on you for some time now, Mr. Anderson.","The Matrix"
"Frankly, my dear, I don't give a Spam.","Foodfight!"
"That's Lord Yupa. Kill him and you'll be famous.","Nausicaä of the Valley of the Wind"
"All of human history has lead to this moment. The irony is we created you. And nature has been punishing us ever since. This is our last stand. And if we lose... it will be a Planet of Apes.","War for the Planet of the Apes"
"It's a free society - except there ain't nothin' free, because there's no guarantees, you know? You're on your own. It's the law of the jungle. Hoo-hoo.","RoboCop"
"A girl just fell from the sky, boss!","Castle in the Sky"
"My boy, you've bring honor to our name. The late at battle power within your was astonishing.","Dragon Ball Super: Broly"
"All you need is love. John Lennon. Smart man. Shot in the back, very sad.","Independence Day"
"Rapture failed. We will not.","BioShock 2"
"Did you know you can donate one or all of your vital organs to the Aperture Science Self Esteem Fund for Girls? It's true!","Portal"
"Here's a rememberence of our last date.","My Favorite Martian"
"Hey Bats, go easy on him, hmmm? For me...? Oh hell, why do I care? Do your worst!","Batman: Arkham Asylum"
"Time to explain evolution to the monkeys.","Planet of the Apes"
"For a time we tried to contact them by radio but no response. Then they attacked a town, a small town I'll admit, but never the less a town of people, people who died.""","Plan 9 from Outer Space"
"But everyone has a weakness. And a weakness can be leveraged.","Suicide Squad"
"Ooooh, that thing has numbers on it.","Portal"
"How bad is it? You know, I used to smoke.","Fantastic Four"
"You are so wrong! If you were any more wrong, you'd have ears growing out of your armpits.","Until the End of the World"
"We dance alone. That's why we only play electronic music.","The Lobster"
"I'm the only one who can stop her.","X-Men: The Last Stand"
"Bumblebee, our war rages on. You must protect Earth, and its people.","Bumblebee"
"Bloodshed is my life.","Explorers"
"The biggest thing in this town is probably the homecoming queen.","The Iron Giant"
"She don't look normal and she don't fly normal because she ain't normal!","Blue Thunder"
"I don't give a ladybug!","Maximum Overdrive"
"Who will rescue the rescuers?","Thunderbirds"
"I am a bad, bad Mormon!","Orgazmo"
"Behold, the Underminer!","Incredibles 2"
